tourney_date,tourney_name,surface,winner_name,loser_name
20260313,Futures 2026,Hard,Singh K.,Dzhavakian Y.
20260313,Futures 2026,Hard,Dellavedova M.,Samrej K.
20260313,Futures 2026,Hard,Shepp A.,Slavic N.
20260313,Futures 2026,Hard,Kikuchi Y.,Tabata R.
20260313,Futures 2026,Hard,Slavic N.,Nicod J.
20260313,Futures 2026,Hard,Omarkhanov A.,Rahmani K.
20260313,Futures 2026,Hard,Rawat S.,Shanmugam A.
20260313,Futures 2026,Hard,Szymkowiak K.,Martin D.
20260313,Futures 2026,Hard,Sekulic P.,Sureshkumar M.
20260313,Futures 2026,Hard,De Jonge D.,Zink T.
20260313,Futures 2026,Hard,Fenty A.,Tudorica A.
20260313,Futures 2026,Hard,Rodriguez L.,Zarate C.
20260313,Futures 2026,Hard,Ratti L.,Zeitune M.
20260313,Futures 2026,Hard,Rottgering M.,Kirchheimer S.
20260313,Futures 2026,Hard,Bielinskyi V.,Berto L.
20260313,Futures 2026,Hard,Poljicak M.,Chazal M.
20260313,Futures 2026,Hard,Karol M.,Schoen P.
20260313,Futures 2026,Hard,Papoe R.,Iakubenko V.
20260313,Futures 2026,Hard,Gulin S.,Almazan Valiente I.
20260313,Futures 2026,Hard,Compagnucci T.,Miletich I.
20260313,Futures 2026,Hard,Fernandez B.,Aboian V.
20260313,Futures 2026,Hard,Tanner G.,Juhas K.
20260314,UTR Pro Tennis Series 5,Hard,Wirglerova S.,Ksandinov S.
20260314,Monastir 26 ITF,Hard,Guerrero Alvarez E.,Lemaitre T.
20260314,Timaru ITF,Hard,Yoshioka K.,Subasic A.
20260314,Timaru ITF,Hard,Subasic A.,Kitahara Y.
20260314,UTR Pro Tennis Series 5,Hard,Artemeva V.,Hnidets A.
20260314,UTR Pro Tennis Series 5,Hard,Sulcova V.,Jaskova A.
20260314,UTR Pro Tennis Series 5,Hard,Wysoczanska K.,Saner J.
20260314,Wodonga ITF,Hard,--:--,Fiani I.
20260314,UTR Pro Tennis Series 5,Hard,Zelnickova R.,Polakovicova A.
20260314,UTR Pro Tennis Series 5,Hard,Senica A.,Ceuca A.
20260314,UTR Pro Tennis Series 5,Hard,Vlckova K.,Svatikova L.
20260314,UTR Pro Tennis Series 5,Hard,Hrdinkova D.,Smekalova M.
20260314,UTR Pro Tennis Series 5,Hard,Belanska L.,Trush Y.
20260314,Monastir 26 ITF,Hard,Shaikh H.,Ansari C.
20260314,Austin 2 WTA,Hard,Tararudee L.,Andreescu B.
20260314,Huamantla 2 ITF,Hard,Tona M.,Hinojosa Gomez J.
20260314,Huamantla 2 ITF,Hard,Strakhova V.,Cherubini D.
20260314,Heraklion 2 ITF,Hard,Burillo Escorihuela I.,Lazaro Garcia A.
20260314,Heraklion 2 ITF,Hard,Ruggeri J.,Dencheva R.
20260314,Kyoto 2 ITF,Hard,Shibahara E.,Ma Y.
20260314,Kyoto 2 ITF,Hard,Kinoshita H.,Von Deichmann K.
20260314,Antalya 3 WTA,Hard,Zidansek T.,Erjavec V.
20260314,Antalya 3 WTA,Hard,Kalinina A.,Kawa K.
20260314,Indian Wells,Hard,Sabalenka A.,Noskova L.
20260314,Indian Wells,Hard,Rybakina E.,Svitolina E.
20260314,Futures 2026,Hard,--:--,Sze L.
20260314,UTR Pro Tennis Series 5,Hard,Vargova V.,Kovacicova S.
20260314,Futures 2026,Hard,--:--,Fantasia F.
20260314,Monastir 26 ITF,Hard,Falei A.,Guerrero Alvarez E.
20260314,UTR Pro Tennis Series 9,Hard,Hata S.,Kusakabe M.
20260314,UTR Pro Match Series,Hard,Evans K.,Clark M.
20260314,UTR Pro Tennis Series 9,Hard,Miyamoto R.,Ito M.
20260314,Futures 2026,Hard,--:--,Garner J.
20260314,Wodonga ITF,Hard,--:--,Stojcevski E.
20260314,Wodonga ITF,Hard,--:--,Martinez Scidone D.
20260314,Wodonga ITF,Hard,--:--,Meagher L.
20260314,Wodonga ITF,Hard,--:--,Piliptsevich A.
20260314,Wodonga ITF,Hard,--:--,Colalancia D.
20260314,Wodonga ITF,Hard,--:--,Tong P.
20260314,Wodonga ITF,Hard,--:--,Hammad A.
20260314,Wodonga ITF,Hard,--:--,Crabtree C.
20260314,Wodonga ITF,Hard,--:--,Gulener B.
20260314,UTR Pro Match Series,Hard,Khatamova S.,Rook O.
20260314,UTR Pro Match Series,Hard,Evans K.,Kennedy J.
20260314,UTR Pro Match Series,Hard,Mei A.,Bonilla L.
20260314,UTR Pro Match Series,Hard,Miroshnichenko V.,Haile A.
20260314,UTR Pro Match Series,Hard,Keller K.,Dowdell E.
20260314,UTR Pro Match Series,Hard,Kwon B.,Sharabura K.
20260314,UTR Pro Match Series,Hard,Shcherbinina A.,Aytoyan M.
20260314,UTR Pro Match Series,Hard,Khatamova S.,Kennedy J.
20260314,Victoriaville ITF,Hard,Vagramov A.,Moe K.
20260314,Victoriaville ITF,Hard,Adeshina E.,Liu K.
20260314,Sharm El Sheikh 7 ITF,Hard,Tupitsyna E.,Marinkovic I.
20260314,Sharm El Sheikh 7 ITF,Hard,Zoldakova D.,Cadar E.
20260314,Maanshan 2 ITF,Hard,Chanta A.,Savinykh V.
20260314,Maanshan 2 ITF,Hard,Jeong B.,Wang J.
20260314,Gonesse ITF,Hard,Abanda F.,Maquet M.
20260314,Gonesse ITF,Hard,Garcia Cid M.,Kotliar Y.
20260314,UTR Pro Tennis Series 9,Hard,Furuya M.,Allen H.
20260314,UTR Pro Tennis Series 9,Hard,Namigata J.,Shigeta M.
20260314,UTR Pro Tennis Series 9,Hard,Ichioka A.,Yoshida A.
20260314,UTR Pro Tennis Series 9,Hard,Shioya N.,Natsuka M.
20260314,Futures 2026,Hard,--:--,Brighouse A.
20260314,UTR Pro Tennis Series 3,Hard,Karlsson Wistrand J.,Uehling Z.
20260314,Futures 2026,Hard,--:--,Gonzalo Guerrieri N.
20260314,Futures 2026,Hard,Shepp A.,Karol M.
20260314,Futures 2026,Hard,Papoe R.,Gulin S.
20260314,Futures 2026,Hard,Vales A.,Van Sambeek F.
20260314,Futures 2026,Hard,Poljicak M.,Bielinskyi V.
20260314,Futures 2026,Hard,Compagnucci T.,Tanner G.
20260314,Futures 2026,Hard,Estevez J.,Ratti L.
20260314,Futures 2026,Hard,Fernandez B.,Rodriguez L.
20260314,Futures 2026,Hard,Fenty A.,De Jonge D.
20260314,Futures 2026,Hard,Rottgering M.,Szymkowiak K.
20260314,Futures 2026,Hard,Sekulic P.,Borg L.
20260314,Futures 2026,Hard,Singh K.,Rawat S.
20260314,Futures 2026,Hard,Broom C.,Matusevich A.
20260314,Futures 2026,Hard,Moeller M.,Nagel A.
20260314,Futures 2026,Hard,Omarkhanov A.,Wiedenmann L.
20260314,Hersonissos 2 challenger,Hard,Samuel T.,Dostanic S.
20260314,Cherbourg challenger,Hard,Kotov P.,Gojo B.
20260314,Cherbourg challenger,Hard,Romano F.,Rodionov J.
20260314,Santiago challenger,Clay,Rocha H.,Boscardin Dias P.
20260314,Santiago challenger,Clay,Olivieri G.,Monteiro T.
20260314,Kigali 2 challenger,Hard,Cecchinato M.,Gea A.
20260314,Kigali 2 challenger,Hard,Trungelliti M.,Kolar Z.
20260314,Phoenix challenger,Hard,Moutet C.,Basilashvili N.
20260314,Phoenix challenger,Hard,Giron M.,Borges N.
20260314,Phoenix challenger,Hard,Quinn E.,Harris B.
20260314,Cap Cana challenger,Hard,Navone M.,Blockx A.
20260314,Cap Cana challenger,Hard,Bellucci M.,Walton A.
20260314,Indian Wells,Hard,Medvedev D.,Alcaraz C.
20260314,Futures 2026,Hard,--:--,Hieswanto J.
20260314,Hersonissos 2 challenger,Hard,Mrva M.,Jubb P.
20260314,Futures 2026,Hard,Bondioli F.,Pankin S.
20260314,Indian Wells,Hard,Sinner J.,Zverev A.
20260314,Futures 2026,Hard,Cui J.,Xiao L.
20260314,Futures 2026,Hard,Krajci M.,Pecci A.
20260314,UTR Pro Tennis Series 9,Hard,Mochizuki K.,Belkovics A.
20260314,UTR Pro Tennis Series 9,Hard,Van Donselaar F.,Wilcox O.
20260314,UTR Pro Tennis Series 9,Hard,Tonaka M.,Galus P.
20260314,UTR Pro Tennis Series 9,Hard,Tan J.,Jargin N.
20260314,UTR Pro Tennis Series 9,Hard,Boros B.,Jimenez M.
20260314,UTR Pro Tennis Series 9,Hard,Mehrotra A.,Park J.
20260314,UTR Pro Tennis Series 5,Hard,Brignacca A.,Novotny A.
20260314,UTR Pro Tennis Series 5,Hard,Lootsma N.,Einig F.
20260314,UTR Pro Tennis Series 5,Hard,Vesely J.,Marosik N.
20260314,UTR Pro Tennis Series 5,Hard,Baum S.,Braynin A.
20260314,UTR Pro Tennis Series 5,Hard,Lanik T.,Fekete J.
20260314,UTR Pro Tennis Series 5,Hard,Rivera L.,Musil M.
20260314,UTR Pro Tennis Series 9,Hard,Tanuma R.,Tashiro Y.
20260314,UTR Pro Tennis Series 5,Hard,Saatela L.,Michalik R.
20260314,Futures 2026,Hard,Ilagan A.,Dellavedova M.
20260314,UTR Pro Tennis Series 5,Hard,Nagy B.,Chodura S.
20260314,Futures 2026,Hard,Heck H.,Kikuchi Y.
20260314,Futures 2026,Hard,Zamora N.,Imamura M.
20260314,UTR Pro Tennis Series 3,Hard,Kadiri Hassani Y.,Jankoski D.
20260314,UTR Pro Tennis Series 3,Hard,Berard T.,Djakouris A.
20260314,UTR Pro Tennis Series 9,Hard,Suzuki K.,Yamamoto S.
20260314,UTR Pro Tennis Series 3,Hard,Liu L.,Wieland L.
20260314,UTR Pro Tennis Series 3,Hard,Wieland L.,Huarte M.
20260314,UTR Pro Tennis Series 3,Hard,Zhang W.,Berard T.
20260314,UTR Pro Tennis Series 3,Hard,Djakouris A.,Watane A.
20260314,UTR Pro Tennis Series 3,Hard,Brunkow G.,Zhang W.
20260314,UTR Pro Tennis Series 5,Hard,Nagy B.,Rivera L.
20260314,UTR Pro Tennis Series 5,Hard,Milko M.,Talajka T.
20260315,UTR Pro Tennis Series 5,Hard,Belanska L.,Artemeva V.
20260315,UTR Pro Tennis Series 9,Hard,Yamagishi M.,Shioya N.
20260315,UTR Pro Tennis Series 9,Hard,Hata S.,Miyajima Y.
20260315,UTR Pro Tennis Series 9,Hard,Namigata J.,Ichioka A.
20260315,Maanshan 2 ITF,Hard,Jeong B.,Chanta A.
20260315,Sharm El Sheikh 7 ITF,Hard,Tupitsyna E.,Zoldakova D.
20260315,Victoriaville ITF,Hard,Adeshina E.,Vagramov A.
20260315,UTR Pro Match Series,Hard,Keller K.,Kwon B.
20260315,UTR Pro Match Series,Hard,Khatamova S.,Shcherbinina A.
20260315,UTR Pro Match Series,Hard,Walker B.,Mei A.
20260315,Gonesse ITF,Hard,Garcia Cid M.,Abanda F.
20260315,UTR Pro Tennis Series 5,Hard,Wysoczanska K.,Vargova V.
20260315,UTR Pro Tennis Series 5,Hard,Sulcova V.,Wirglerova S.
20260315,UTR Pro Tennis Series 5,Hard,Zelnickova R.,Vlckova K.
20260315,Huamantla 2 ITF,Hard,Strakhova V.,Tona M.
20260315,Heraklion 2 ITF,Hard,Burillo Escorihuela I.,Ruggeri J.
20260315,Kyoto 2 ITF,Hard,Kinoshita H.,Shibahara E.
20260315,Indian Wells,Hard,Sabalenka A.,Rybakina E.
20260315,Zadar challenger,Hard,Cerny M.,La Vela G.
20260315,Zadar challenger,Hard,Pieri S.,Rakonic F.
20260315,Zadar challenger,Hard,Campana Lee G.,Ambarzumjan E.
20260315,Zadar challenger,Hard,Lokoli L.,Kajin K.
20260315,Zadar challenger,Hard,Kirkin E.,Dinev D.
20260315,UTR Pro Match Series,Hard,Miroshnichenko V.,Evans K.
20260315,Zadar challenger,Hard,Fiorentini A.,Boitan G.
20260315,UTR Pro Tennis Series 5,Hard,Senica A.,Hrdinkova D.
20260315,Antalya 3 WTA,Hard,Kalinina A.,Zidansek T.
20260315,Kofu ITF,Hard,Tian F.,Sema E.
20260315,UTR Pro Match Series,Hard,Oved L.,McGill C.
20260315,Zadar challenger,Hard,Palosi S.,Ujvary M.
20260315,Le Havre ITF,Hard,Myatovic J.,Klys N.
20260315,Le Havre ITF,Hard,Fornasieri C.,Rizzetto G.
20260315,Le Havre ITF,Hard,Ebster A.,San Jose L.
20260315,Le Havre ITF,Hard,Diabate E.,Janssen C.
20260315,Le Havre ITF,Hard,Gabriel A.,Kashaeva K.
20260315,Le Havre ITF,Hard,Sandberg V.,Thomas Iglesias L.
20260315,Le Havre ITF,Hard,Havermans D.,Trentino Garcia V.
20260315,Kofu ITF,Hard,Cabrera L.,Zhang Y.
20260315,Kofu ITF,Hard,Matsuda M.,Matsuda R.
20260315,Kofu ITF,Hard,Sawashiro K.,Shimizu A.
20260315,Kofu ITF,Hard,Yamaguchi M.,Hayashi I.
20260315,UTR Pro Match Series,Hard,Walker B.,Chow E.
20260315,Kofu ITF,Hard,Shimizu E.,Nishimura K.
20260315,Kofu ITF,Hard,Sato N.,Yamazaki I.
20260315,Kofu ITF,Hard,Kobori M.,Lee Y.
20260315,Kofu ITF,Hard,Hosogi S.,Naito Y.
20260315,Kofu ITF,Hard,Sato H.,Kawaguchi N.
20260315,Kofu ITF,Hard,Saigo R.,Yoshimoto N.
20260315,Kofu ITF,Hard,Ozeki M.,Okamura K.
20260315,Kofu ITF,Hard,Morvayova V.,Uemura M.
20260315,Kofu ITF,Hard,Koike E.,Kuwata H.
20260315,Kofu ITF,Hard,Yamalapalli S.,Yamamoto R.
20260315,Chihuahua 2 ITF,Hard,Regalado Macias F.,Chavez S.
20260315,Chihuahua 2 ITF,Hard,Fernández L.,Sanchez Bahamon A.
20260315,Chihuahua 2 ITF,Hard,Senties X.,Ruiz Sanchez Bermudez V.
20260315,Kofu ITF,Hard,Abe H.,Zhu A.
20260315,Zadar challenger,Hard,Krutykh O.,Bertimon M.
20260315,Futures 2026,Hard,--:--,Sharma A.
20260315,Zadar challenger,Hard,Langmo C.,Salazar D.
20260315,Futures 2026,Hard,--:--,Jadoun N.
20260315,Futures 2026,Hard,--:--,Radovanovic T.
20260315,Futures 2026,Hard,--:--,Kang K.
20260315,Futures 2026,Hard,--:--,Giovannini F.
20260315,Futures 2026,Hard,--:--,Karatsu Y.
20260315,Futures 2026,Hard,--:--,Murray A.
20260315,Futures 2026,Hard,--:--,Mascitti L.
20260315,Futures 2026,Hard,--:--,Dubinin A.
20260315,Futures 2026,Hard,--:--,Dhamdhere S.
20260315,Futures 2026,Hard,--:--,Glarner R.
20260315,Futures 2026,Hard,--:--,Ezra I.
20260315,Futures 2026,Hard,--:--,Petroski Rocha P.
20260315,Futures 2026,Hard,--:--,Correa A.
20260315,Futures 2026,Hard,--:--,Choudhary P.
20260315,Futures 2026,Hard,--:--,Chang T.
20260315,Futures 2026,Hard,--:--,Dimitriou G.
20260315,Futures 2026,Hard,--:--,Hongyu Y.
20260315,Futures 2026,Hard,--:--,Varillas R.
20260315,Futures 2026,Hard,--:--,Pillani T.
20260315,Futures 2026,Hard,--:--,Dal Zilio B.
20260315,Futures 2026,Hard,--:--,Zhu S.
20260315,Futures 2026,Hard,--:--,Nithithananont N.
20260315,Futures 2026,Hard,--:--,Crosio F.
20260315,Futures 2026,Hard,--:--,Biiata A.
20260315,Futures 2026,Hard,--:--,Meinertz A.
20260315,Futures 2026,Hard,Schifris J.,Chen X.
20260315,Futures 2026,Hard,--:--,Zhou X.
20260315,Futures 2026,Hard,--:--,McMillan L.
20260315,Le Havre ITF,Hard,Radovanovic N.,Nesmianovych A.
20260315,Futures 2026,Hard,--:--,Suresh K.
20260315,Zadar challenger,Hard,Perez Contri S.,Jones B.
20260315,Zadar challenger,Hard,Basic M.,Oliynykov N.
20260315,Murcia challenger,Hard,Vrbensky M.,Paulson A.
20260315,Murcia challenger,Hard,Negritu C.,Rios Perez E.
20260315,Murcia challenger,Hard,Pieczonka F.,Janvier M.
20260315,Murcia challenger,Hard,Yevseyev D.,Vega Hernandez D.
20260315,Murcia challenger,Hard,Molleker R.,De La Cierva Sanchez P.
20260315,Murcia challenger,Hard,Silva F.,Milev Y.
20260315,Murcia challenger,Hard,Purtseladze S.,Martinez Onsalo G.
20260315,Murcia challenger,Hard,Blanch D.,Winter Lopez B.
20260315,Murcia challenger,Hard,Gill F.,Parizzia N.
20260315,Murcia challenger,Hard,Arnaboldi F.,Juan Mano A.
20260315,Murcia challenger,Hard,Jorda Sanchis D.,Barreto Sanchez D.
20260315,Murcia challenger,Hard,Wessels L.,Borrelli L.
20260315,Morelos challenger,Hard,Delaney J.,De Alba Valdes R.
20260315,Morelos challenger,Hard,Catry R.,Mendez Montiel D.
20260315,Morelos challenger,Hard,Poling K.,Kumar P.
20260315,Morelos challenger,Hard,Yuzuki T.,Gonzalez Fernandez M.
20260315,Morelos challenger,Hard,Vandecasteele Q.,Corwin F.
20260315,Morelos challenger,Hard,Dalmasso G.,Jauregui Sainz De Rozas R.
20260315,Morelos challenger,Hard,Osorio J.,Reymond A.
20260315,Morelos challenger,Hard,Tobon M.,Tunas G.
20260315,Morelos challenger,Hard,Heredia S.,Gomez J.
20260315,Morelos challenger,Hard,Rubio Fierros A.,Sau Franco A.
20260315,Morelos challenger,Hard,Flores J.,Covato M.
20260315,Morelos challenger,Hard,Colson T.,Linde Palacios S.
20260315,Futures 2026,Hard,--:--,Mingzhou Z.
20260315,Zadar challenger,Hard,Sperle J.,Popovic S.
20260315,Le Havre ITF,Hard,Gaillard D.,Ramirez E.
20260315,Maanshan 3 ITF,Hard,--:--,Sun J.
20260315,Le Havre ITF,Hard,Brunet-Brady A.,Dell'edera F.
20260315,Santiago 6 ITF,Clay,Dols S.,Videla Essus A.
20260315,Santiago 6 ITF,Clay,Porre C.,Guerra M.
20260315,Santiago 6 ITF,Clay,Zornada E.,Munoz Alcaman H.
20260315,Santiago 6 ITF,Clay,Arce Gonzalez M.,Gutierrez Garces P.
20260315,Santiago 6 ITF,Clay,Huerta Baez I.,Herdener M.
20260315,Santiago 6 ITF,Clay,Torrales Tebes M.,Rojas E.
20260315,Santiago 6 ITF,Clay,Rodriguez J.,Cristobal M.
20260315,Santiago 6 ITF,Clay,Clarke S.,Salas C.
20260315,Santiago 6 ITF,Clay,Massardo Brain F.,Teodoro Cordeiro Peixo
20260315,Santiago 6 ITF,Clay,Calderon C.,Herrera Gonzalez C.
20260315,San Gregorio ITF,Hard,Milanese S.,Proietti V.
20260315,San Gregorio ITF,Hard,Luescher S.,Arena L.
20260315,Santiago 6 ITF,Clay,Paredes S.,Gonzalez A.
20260315,Sabadell ITF,Hard,Peet F.,Garcia Alonso C.
20260315,Sabadell ITF,Hard,Topalova G.,Cassani S.
20260315,Sabadell ITF,Hard,Jialin T.,Gupta A.
20260315,Sabadell ITF,Hard,Salles Canudas A.,Mi T.
20260315,Sabadell ITF,Hard,Roura Llaverias R.,Cabassers Morros M.
20260315,Sabadell ITF,Hard,Bredberg Canizares D.,Vila Salles C.
20260315,Sabadell ITF,Hard,Zaar L.,Palazon A.
20260315,Sabadell ITF,Hard,Arystanbekova A.,Bruno V.
20260315,Sabadell ITF,Hard,Snells J.,Nagornaia S.
20260315,Sabadell ITF,Hard,Cirpanli D.,Pascual Montalvo I.
20260315,Sabadell ITF,Hard,Vlahova V.,Heddar F.
20260315,Sabadell ITF,Hard,Kazionova E.,Vancea G.
20260315,Sabadell ITF,Hard,Lopez Alcaraz E.,Rennert J.
20260315,Sabadell ITF,Hard,Poinsot Avila O.,Jurna E.
20260315,Sabadell ITF,Hard,Stoiber R.,Bednarczyk C.
20260315,Santiago 6 ITF,Clay,Seguel Benavides F.,Gonzalez Otarola M.
20260315,Santiago 6 ITF,Clay,Doldan H.,Popovic M.
20260315,Futures 2026,Hard,Rejchtman Vinciguerra W.,Robert N.
20260315,Wodonga ITF,Hard,--:--,Ukil B.
20260315,Wodonga ITF,Hard,--:--,Swarbrick E.
20260315,Wodonga ITF,Hard,--:--,Mukama M.
20260315,Wodonga ITF,Hard,--:--,Cetinay I.
20260315,Wodonga ITF,Hard,--:--,Krishnan N.
20260315,Wodonga ITF,Hard,--:--,Markov M.
20260315,Wodonga ITF,Hard,Kumar A.,Ilitch Z.
20260315,Wodonga ITF,Hard,Nad E.,Godward-Smith P.
20260315,Wodonga ITF,Hard,Harrison K.,Narikuzhy A.
20260315,Wodonga ITF,Hard,Siveski S.,Mcdonald S.
20260315,Wodonga ITF,Hard,Fannin L.,Himeno N.
20260315,Santiago 6 ITF,Clay,Barreto Scholz S.,Bertolini C.
20260315,Wodonga ITF,Hard,Fannin L.,Tinker E.
20260315,Wodonga ITF,Hard,Ma P.,Tuatao T.
20260315,Wodonga ITF,Hard,Adams J.,Wan J.
20260315,Sharm El Sheikh 8 ITF,Hard,--:--,Charintceva D.
20260315,Sharm El Sheikh 8 ITF,Hard,--:--,Cassini G.
20260315,Sharm El Sheikh 8 ITF,Hard,Shakleina V.,Boroczky E.
20260315,Sharm El Sheikh 8 ITF,Hard,Moneva Y.,Zolotukhina M.
20260315,Sharm El Sheikh 8 ITF,Hard,Medvedeva M.,Martynova P.
20260315,Sharm El Sheikh 8 ITF,Hard,Tsao C.,Njoze M.
20260315,Sharm El Sheikh 8 ITF,Hard,Milutinovic E.,Escobar V.
20260315,Sharm El Sheikh 8 ITF,Hard,Yakimakho A.,Uzhylovska K.
20260315,Santiago 6 ITF,Clay,--:--,Fabres P.
20260315,Santiago 6 ITF,Clay,--:--,Tejada A.
20260315,Wodonga ITF,Hard,Ott J.,Jani T.
20260315,Le Havre ITF,Hard,Morel R.,Pikkaart C.
20260315,Sabadell ITF,Hard,Corte C.,Kujovic K.
20260315,Sabadell ITF,Hard,Cortez Llorca L.,Giraldi Requena A.
20260315,Maanshan 3 ITF,Hard,Naito Y.,Jang G.
20260315,Maanshan 3 ITF,Hard,Ren Y.,Burdina E.
20260315,Maanshan 3 ITF,Hard,Shek C.,Zhang J.
20260315,Maanshan 3 ITF,Hard,Pushkareva A.,Meshcheryakova K.
20260315,Maanshan 3 ITF,Hard,Kalyakina M.,Chu Si Ting T.
20260315,Maanshan 3 ITF,Hard,Panshina V.,Liu Z.
20260315,Maanshan 3 ITF,Hard,Zhu C.,Wu H.
20260315,Maanshan 3 ITF,Hard,Job K.,Yang Y.
20260315,Maanshan 3 ITF,Hard,Zou R.,Cai J.
20260315,Maanshan 3 ITF,Hard,Han J.,Ziatdinova A.
20260315,Maanshan 3 ITF,Hard,Wang M.,Oigawa S.
20260315,Maanshan 3 ITF,Hard,Wang Y.,Kroitor K.
20260315,Maanshan 3 ITF,Hard,--:--,Snigireva A.
20260315,Maanshan 3 ITF,Hard,Bartone K.,Belyaeva D.
20260315,Maanshan 3 ITF,Hard,Wong H.,Naklo T.
20260315,Maanshan 3 ITF,Hard,An L.,Liu J.
20260315,Maanshan 3 ITF,Hard,Goto R.,Yuan C.
20260315,Maanshan 3 ITF,Hard,Huang J.,Xu J.
20260315,Maanshan 3 ITF,Hard,Wu R.,Chen S.
20260315,Maanshan 3 ITF,Hard,Egorova D.,Ren K.
20260315,Maanshan 3 ITF,Hard,Hou Y.,Yuchi G.
20260315,Maanshan 3 ITF,Hard,Chen M.,Yodpetch K.
20260315,Maanshan 3 ITF,Hard,Glushko L.,Im H.
20260315,Le Havre ITF,Hard,Ahti V.,Gram O.
20260315,Le Havre ITF,Hard,De Koning R.,De Ezcurra L.
20260315,Le Havre ITF,Hard,Gandolfi F.,Sacazes L.
20260315,Maanshan 3 ITF,Hard,Zhao X.,Favier M.
20260315,Sabadell ITF,Hard,Klugman H.,Tsion Y.
20260315,Maanshan 3 ITF,Hard,--:--,Wang W.
20260315,Maanshan 3 ITF,Hard,--:--,Tian N.
20260315,Sabadell ITF,Hard,Muelle Valdez Y.,John-Baptiste L.
20260315,Sabadell ITF,Hard,Liu M.,Gudelj V.
20260315,Sabadell ITF,Hard,Hesse A.,Font J.
20260315,Sabadell ITF,Hard,Biot A.,Montes Khaghani A.
20260315,Sabadell ITF,Hard,Teixido Garcia M.,Fehr N.
20260315,Sabadell ITF,Hard,Berecoechea N.,Muller N.
20260315,Sabadell ITF,Hard,Maquet M.,Gallardo Guevara C.
20260315,Sabadell ITF,Hard,Rey Garcia A.,Brown B.
20260315,Sabadell ITF,Hard,Kokkinis T.,Groth G.
20260315,Sabadell ITF,Hard,Giaccio J.,Ortega Redondo P.
20260315,Sabadell ITF,Hard,Kryvoruchko S.,Hernandez Miranda J.
20260315,Sabadell ITF,Hard,Hennemann C.,Cembranos P.
20260315,Maanshan 3 ITF,Hard,--:--,Cao Y.
20260315,Sabadell ITF,Hard,Teixido Garcia M.,Balaji A.
20260315,Maribor ITF,Hard,Hodzic M.,Curmi F.
20260315,Maribor ITF,Hard,Wolff V.,Najzer K.
20260315,Maribor ITF,Hard,Vrancken Peeters A.,Maric D.
20260315,Maribor ITF,Hard,Ryser V.,Bizjak Z.
20260315,Maribor ITF,Hard,De Stefano S.,Rajecki A.
20260315,Maribor ITF,Hard,Smith A.,Bartashevich Y.
20260315,Maribor ITF,Hard,Bolkvadze M.,Boskovic L.
20260315,Maribor ITF,Hard,Brockmann T.,Lanisek A.
20260315,Maanshan 3 ITF,Hard,--:--,Desvignes E.
20260315,Maanshan 3 ITF,Hard,--:--,Kaibekova P.
20260315,Maanshan 3 ITF,Hard,--:--,Leykina P.
20260315,Maanshan 3 ITF,Hard,--:--,Xiao L.
20260315,Sabadell ITF,Hard,Reva A.,Tomai C.
20260315,Futures 2026,Hard,Ianin N.,Yadav Y.
20260315,Futures 2026,Hard,Hoeyeraal H.,Fischer F.
20260315,Futures 2026,Hard,Iakubenko V.,Kos D.
20260315,Futures 2026,Hard,Libre A.,Dadino F.
20260315,Futures 2026,Hard,Recek D.,Messis A.
20260315,Futures 2026,Hard,Djukic Valera N.,Pikkaart J.
20260315,Futures 2026,Hard,Font O.,Manikantan V.
20260315,Futures 2026,Hard,Malaszszak M.,Libergs A.
20260315,Futures 2026,Hard,Hermann L.,Chatziavraam N.
20260315,Futures 2026,Hard,Makarenko V.,Tian D.
20260315,Futures 2026,Hard,Pycroft C.,Coelho D.
20260315,Futures 2026,Hard,Hribar M.,Barbic A.
20260315,Futures 2026,Hard,Donders D.,Matic D.
20260315,Futures 2026,Hard,Guttau N.,Andres R.
20260315,Futures 2026,Hard,Gutjahr L.,Jutresa H.
20260315,Futures 2026,Hard,McMillan L.,Hamill Z.
20260315,Futures 2026,Hard,Lazarov G.,Hausberger G.
20260315,Futures 2026,Hard,Stauffer P.,Sisic F.
20260315,Futures 2026,Hard,Yang X.,Nima D.
20260315,Futures 2026,Hard,Charoenphon Y.,Seeman J.
20260315,Futures 2026,Hard,Kukasian A.,Srirat T.
20260315,Futures 2026,Hard,Zeng Y.,Lin J.
20260315,Futures 2026,Hard,Ushakov A.,Zhang L.
20260315,Futures 2026,Hard,Lee D.,Wu K.
20260315,Futures 2026,Hard,Han X.,Thadpong K.
20260315,Futures 2026,Hard,Deleersnyder C.,Herrmann T.
20260315,Futures 2026,Hard,Trufelli T.,Witz A.
20260315,Futures 2026,Hard,Uzhylovsky V.,Deliano L.
20260315,Futures 2026,Hard,Lalami Laaroussi Y.,El Natour M.
20260315,Futures 2026,Hard,Sroka M.,Singh S.
20260315,Futures 2026,Hard,Sotikovs A.,Lai J.
20260315,Futures 2026,Hard,Perez Mora B.,Prinoth P.
20260315,Futures 2026,Hard,Dong Z.,Li Z.
20260315,Futures 2026,Hard,You D.,Yue M.
20260315,Futures 2026,Hard,Faut P.,Geldof B.
20260315,Futures 2026,Hard,Maric M.,Nicolau S.
20260315,Futures 2026,Hard,Tailleu P.,Kumar M.
20260315,Futures 2026,Hard,Garcia Mestre J.,Blanchar A.
20260315,Futures 2026,Hard,Laborde A.,Senn N.
